original	simplification	label
It is now the site of Meher Baba's samadhi (tomb-shrine) as well as facilities and accommodations for pilgrims.	It is the site samadhi (tomb-shrine) as and facilities.	45.93333333
Prunk is a member of Institute of European History in Mainz, and a senior fellow of the Center for European Integration Studies in Bonn.	The producer is involved throughout all phases of the film-making process from development to completion of a project.	0.0
Admission to Tsinghua is extremely competitive.	Admission to Tsinghua is extremely competitive.	100.0
Today NRC is organised as an independent, private foundation.	Today, NRC is managed as an independent and private company.	68.11764705882354
Fives is a British sport believed to derive from the same origins as many racquet sports.	It is the county seat of Washington County, and, by many definitions, the largest city in a region known as Western Maryland.	0.0
Tickets can be retailed for National Rail services, the Docklands Light Railway and on Oyster card.	Tickets can be retailed for National Rail services, the Docklands Light Railway and on Oyster card.	100.0
The film has grossed over $552 million worldwide, becoming the eighth highest-grossing film of 2022.	The film has made more than $552 million at the box office and is currently the eighth most successful movie of 2022.	95.0
Characteristics radar observations indicate a fairly pure Iron-Nickel composition.	On October 14, United States reconnaissance observed missile bases being built in Cuba.	0.0
If there are no strong land use controls, buildings are built along a bypass, converting it into an ordinary town road, and the bypass may eventually become as congested as the local streets it was intended to avoid.	If there are no strong land use controls, buildings are built along a bypass, through it into an ordinary town road, and the cross may soon become as congested as the local streets it was intended to avoid.	57.6
Bone marrow is the flexible tissue found in the hollow interior of bones.	Bone marrow is the flexible tissue found in the hollow interior of bones.	100.0
The sentence included a fine of $400, or $100 for each count of fraud, and a three-year supervised release after the prison term.	The sentence included a three-year supervised release and a fine of $400.	70.0
Like previous assessment reports, it consists of four reports, three of them from its working groups.	Like previous assessment reports, it consists of four reports, three of them from its working groups.	100.0
Macgruber starts asking for simple objects to make something to defuse the bomb, but he is later distracted by something( usually involving his personal life) that makes him run out of time.	Macgruber starts asking for simple objects to make something to defuse the bomb, but he is later distracted by something( usually involving his personal life) that makes him run out of time.	100.0
Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.	Due to the Cold War, subsequent trials never took place.	0.0
Drone footage released by the Islamic State showed bombs being dropped on an ammunitions facility located in Deir ez-Zor, Syria, an area of contested control between the Islamic State and the Syrian government at the time.	Drone video from the Islamic State showed bombs being dropped on a bullet/rocket storage in a contested part of Syria.	87.33333333333333
He toured with the IPO in the spring of 1990 for their first-ever performance in the Soviet Union, with concerts in Moscow and Leningrad, and toured with the IPO again in 1994, performing in China and India.	He toured with the IPO in the spring of 1990 for their first-ever performance in the Soviet Union, with concerts in Moscow and Leningrad, and toured with the IPO again in 1994, performing in China and India.	100.0
The same tram had derailed on 30 May 2006 at Starr Gate loop during previous trials.	The same tram had derailed on 30 May 2006 at Starr Gate loop during previous trials.	100.0
Origin Irmo was chartered on Christmas Eve in 1890 in response to the opening of the Columbia, Newberry and Laurens railroad.	Origin Irmo was chartered on Christmas Eve in 1890 in response to the opening of the Columbia, Newberry and Laurens railroad.	100.0
The album, however, was banned from many record stores nationwide.	The album, however, was banned from many record stores nationwide.	100.0
"The company opened twice as many Canadian outlets as McDonald's ""Wendy's confirms Tim Hortons IPO by March"", Ottawa Business Journal, December 1, 2005, and system-wide sales also surpassed those of McDonald's Canadian operations as of 2002."	The company opened twice as many Canadian stores as McDonald's Hospital Wendy's confirms Tim Hortons IPO by the Ottawa Business Journal, December 1, 2005, and also sold the sales of McDonald's Canadian company as of 2002.	64.06666667
On November 9, Fetterman was projected as the winner of the election by media outlets.	The media projected Fetterman to win the election on November 9.	93.33333333333333
For example, King Bhumibol was born on Monday, so on his birthday throughout Thailand will be decorated with yellow color.	Jewelers often refer to their craft as metalsmithing, and many universities offer degree programs in metalsmithing, jewelry and blacksmithing under the auspices of their fine arts programs.	0.0
The pad called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat, whom the pad accused of being proxies for Thaksin.	The pad called for the resignation of the governments of Thaksin Shinawatra, Samak Sundaravej and Somchai Wongsawat.	78.13333333333334
The Ukrainian nuclear energy agency said that Russia was responsible for the shelling, which they claimed had damaged exactly the infrastructure needed to restore energy production for Ukrainian needs.	The Ukrainian nuclear energy agency said that Russia was responsible for the shelling, which they claimed had damaged exactly the infrastructure needed to restore energy production for Ukrainian needs.	100.0
The wave traveled across the Atlantic, and organized into a tropical depression off the northern coast of Haiti on September 13.	He rowed across in a boat and discovered the Japanese submarine.	0.0
Civil unrest in northern Italy spawns the medieval musical form of Geisslerlieder, penitential songs sung by wandering bands of Flagellants.	"He was involved in litigation in 1889 with his former assistant Charles A. Borst, and the ""Great Star-Catalog Case"" Peters v. Borst went before the Supreme Court of New York."	0.0
The Amazon Basin is the part of South America drained by the Amazon River and its Tributaries.	The Amazon Basin is the part of South America drained by the Amazon River and its Tributaries.	100.0
Tickets can be retailed for National Rail services, the Docklands Light Railway and on Oyster card.	They are also scheduled to play Roskilde, Rock am Ring, Pinkpop, Give It A Name Festival and Download.	0.0
It has long been the economic centre of northern Nigeria, and a centre for the production and export of groundnuts.	It has long been the financial centre in North Nigeria, and a centre for the production and export of peanuts.	76.4
Brunstad has several fast food restaurants, a Cafeteria-Style restaurant, coffee bar, and its own grocery store.	Brunstad has food restaurants, coffee, a restaurant Cafeteria-Style bar, and its grocery store.	52.0
"Republicans have blamed the increase in violent crime and homicides in 2020 and 2021 on progressives and liberals, although Biden had previously rejected calls to ""defund the police"", a slogan supported by racial justice protesters."	Recovery Russia bounced back from the August 1998 financial crash with surprising speed.	0.0
In December, 1967, Ten Boom was honored as one of the Righteous Among the Nations by the State of Israel.	Ten boom was named after one of the righteous among the nations by the state of Israel in 1967.	73.5
Moderate to severe damage extended up the Atlantic coastline and as far Inland as West Virginia.	Pontedera is an Italian industrial town in Tuscany, Italy, in the administrative province of Pisa.	0.0
The other incorporated cities on the Palos Verdes Peninsula include Rancho Palos Verdes, Rolling Hills Estates and Rolling Hills.	The other incorporated cities on the Palos Verdes Peninsula include Rancho Palos Verdes, Rolling Hills Estates and Rolling Hills.	100.0
In the opening game of their group, they defeated a much fancied Argentina side 2-1, ending an Argentine unbeaten streak of 36 games dating back to 2019.	In the opening game of their group, they defeated a much fancied Argentina side 2-1, ending an Argentine unbeaten streak of 36 games dating back to 2019.	100.0
Acanthopholis's armour consisted of oval plates set almost horizontally into the skin, with spikes protruding from the neck and shoulder area, along the spine.	Throwing a pie in a person's face has been a staple of film comedy since Ben Turpin received one in Mr. Flip in 1909, and is often associated with clowns in popular culture.	0.0
The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.	The Supreme Court of the United Kingdom ruled that the Scottish government could not hold another referendum on Scottish independence from the United Kingdom without approval from the British government.	71.33333333333333
Prospectors from California, Europe and China were also digging along the Peel River and up the mountain slopes.	Prospectors from California, Europe and China were also digging along the Peel River and up the mountain slopes.	100.0
Addiscombe is a suburb in the London Borough of Croydon, England.	As the Church of Satan does not publicly release membership information, it is not known how many members belong to the Church.	0.0
"On November 5, 2022, FIFA sent out a letter to all participating nations telling them to cease and avoid any further or current discussion of Qatar's poor human rights records to ""respect all opinions and beliefs, without handing out moral lessons to the rest of the world"" and to ""focus on the football."""	It has a black bill, crimson eyes, and a call reminiscent of a dog's bark.	0.0
Finally in 1482 the Order dispatched him to Florence, the ‘ city of his destiny ’.	Finally in 1482 the Order dispatched him to Florence, the ‘ city of his destiny ’.	100.0
A few animals have chromatic response, changing color in changing environments, either seasonally (ermine, snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).	A few animals have chromatic response, changing color in changing environments, either seasonally (ermine, snowshoe hare) or far more rapidly with chromatophores in their integument (the cephalopod family).	100.0
Nupedia was founded on March 9, 2000, under the ownership of Bomis, Inc, a web portal company.	Through a business connection, he was introduced to Mary Parent with Universal Pictures, who immediately signed on after watching the episodes on DVD.	0.0
The film centers on a reclusive wealthy family who has spent months living in virtual isolation in the family mansion to prevent their community from finding out that daughter Hélène has gotten pregnant from a one-night stand, only to have their fragile equilibrium challenged when Hélène abandons the house soon after the baby's birth to look for the father.	The film follows an isolated wealthy family. In order to stop their community from knowing that the daughter Hélène is pregnant after a one-night stand, they do not leave their mansion for months. When Hélène gives birth and runs away from the home to look for the father, the fragile balance of the home breaks.	87.66666666666667
"Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams."	Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War I/O. He has also made many films.	75.2
Iain Grieve (born 19 February, 1987 in Jwaneng, Botswana) is a rugby union back-rower for Bristol Rugby in the Guinness Premiership.	It is produced by Antix Productions, led by Yvette Fielding and her husband, Karl Beattie.	0.0
"According to the eyewitness account, the shooter ""snapped,"" before shooting a woman, proceeding to kill employees within the break room before firing at least ten shots in the grocery aisles."	"According to the eyewitness account, the shooter "" snapped "" before shooting a woman, then killing employees within the break room before firing at least ten shots in the grocery aisles."	58.0
As the largest sub-region in Mesoamerica, it encompassed a vast and varied landscape, from the mountainous regions of the Sierra Madre to the semi-arid plains of northern Yucatán.	As the largest sub-region in Mesoamerica, it encompassed a vast and varied landscape, from the mountainous regions of the Sierra Madre to the semi-arid plains of northern Yucatán.	100.0
The complainant claimed that he had not renounced his Nepali citizenship while being an American citizen, and Nepali law does not allow the provision of dual citizenship.	The person suing said that he did not renounce his Nepali citizenship while being an American citizen. This is important because Nepali law does not allow for dual citizenship.	92.0
According to anonymous sources cited by The Wall Street Journal, FTX had lent $10 billion of its customer assets to Alameda Research in 2022, and Alameda CEO Caroline Ellison disclosed to other Alameda employees that she, Sam Bankman-Fried, Gary Wang, and Nishad Singh knew about that decision.	According to anonymous sources cited by The Wall Street Journal, FTX had lent $10 billion of its customer assets to Alameda Research in 2022, and Alameda CEO Caroline Ellison disclosed to other Alameda employees that she, Sam Bankman-Fried, Gary Wang, and Nishad Singh knew about that decision.	100.0
James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.	James I appointed him a gentleman, he served.	9.933333333333334
Two sisters, Leah and Chantrelle, and their acquaintance Hosanna catch a steamboat from Saint Ann Parish in Jamaica to the United Kingdom, arriving in London's Notting Hill before moving to the Midlands.	Two sisters, Leah and Chantrelle, and their acquaintance Hosanna catch a steamboat from Saint Ann Parish in Jamaica to the United Kingdom, arriving in London's Notting Hill before moving to the Midlands.	100.0
Their eyes are quite small, and their visual acuity is poor.	These optional movements were known as galanteries: common examples are the minuet, gavotte, passepied, and bourree.	0.0
The equilibrium price for a certain type of labor is the wage.	It is caught, smoked and then sold widely in markets around the lake.	0.0
These ideally provide excellent habitat for chinkara, hog deer and blue bull.	These ideally provide excellent habitat for chinkara, hog deer and blue bull.	100.0
If there are no strong land use controls, buildings are built along a bypass, converting it into an ordinary town road, and the bypass may eventually become as congested as the local streets it was intended to avoid.	Young Boys played against Olympique Marseille and lost 2 - 3 with 14,000 spectators watching.	0.0
Bone has published numerous books including Fantastic Fungi Community Cookbook (2021), which includes recipes by wild mushroom foragers, mycologists, and chefs specializing in mushroom-based dishes. 	Initially elastic sweatbands were issued to each street crime unit member, based on the chosen color of the day: beginning the use of the color of the day recognition system.	0.0
Repeatedly besieged during the War of Restoration of Independence, it was during the siege of the city of Elvas, led by the Spanish commander Don Luis de Haro in 1658, that the fort stood out for its defenders' heroic resistance.	The city of Elvas was besieged multiple times during the War of Restoration of Independence, but in 1658 Don Luis de Haro led a particularly memorable siege. The fort was particularly noted for its heroic defenders who successfully defended the area.	100.0
The string can vibrate in different modes just as a guitar string can produce different notes, and every mode appears as a different particle: electron, photon, gluon, etc.	The string can vibrate in different modes just as a guitar string can produce different notes, and every mode appears as a different particle: electron, photon, gluon, etc.	100.0
Thereafter the county's administration was conducted at Duns or Lauder until Greenlaw became the county town in 1596.	Thereafter the county's administration was conducted at Duns or Lauder until Greenlaw became the county town in 1596.	100.0
"However, upon Flynn's apparent success in securing sufficient backing to become council president, Arroyo released a statement that acted as an informal concession of sorts, giving strong praise to Flynn's kindness and work ethic, and declaring that he looked forward, ""to seeing how he utilizes those great qualities in this leadership role."""	"However, upon Flynn's apparent success in securing sufficient backing to become council president, Arroyo released a statement that acted as an informal concession of sorts, giving strong praise to Flynn's kindness and work ethic, and declaring that he looked forward, ""to seeing how he utilizes those great qualities in this leadership role."""	100.0
In more recent practice, between the announcement of the nomination and the start of hearings, the Judiciary Committee undertakes an investigative stage in which committee members and their staffs prepare for the hearings by looking over the background of the nominees and relevant issues.	In more recent practice, between the announcement of the nomination and the start of hearings, the Judiciary Committee undertakes an investigative stage in which committee members and their staffs prepare for the hearings by looking over the background of the nominees and relevant issues.	100.0
"Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams."	"Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: the Movie, Left Behind II: Tribulation Force, and Left Behind: at World War, in which he plays Cameron ""Buck"" Williams."	92.46666667
Schuschnigg immediately responded publicly that reports of riots were false.	Schuschnigg immediately said that to the public reports of riots were false.	19.466666666666665
Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.	Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.	100.0
Fearing that Drek will destroy the galaxy, Clank asks Ratchet to help him find the famous superhero Captain Qwark, in an effort to stop Drek.	Analog is usually thought of in an electrical context; however, mechanical, pneumatic, hydraulic, and other systems may also convey analog signals.	0.0
After the Jerilderie raid, the gang laid low for 16 months evading capture.	After Jerilderie, the gang was low for 15 months evading capture.	42.26666667
Their participation is limited until they reach legal adulthood.	"A pulpit (from Latin pulpitum ""scaffold"", ""platform"", ""stage"") is a small elevated platform from which a member of the clergy delivers a sermon in a house of worship."	0.0
It is derived from voice of America( VOA) special English.	Melodifestivalen 2008 On february 23 Oliv participated in Melodifestivalen 2008, as she played cello during Mickey Huskic entry in semifinal three.	0.0
In more recent practice, between the announcement of the nomination and the start of hearings, the Judiciary Committee undertakes an investigative stage in which committee members and their staffs prepare for the hearings by looking over the background of the nominees and relevant issues.	In more recent practice, between the announcement of the nomination and the start of hearings, the Judiciary Committee undertakes an investigative stage in which committee members and their staffs prepare for the hearings by looking over the background of the nominees and relevant issues.	100.0
There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.	There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.	100.0
Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.	Offenbach's numerous operettas, such as Orpheus in the Underworld, and La belle Hélène, were extremely popular in both France and the English-speaking world during the 1850s and 1860s.	100.0
"Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams."	Puckian craters are named after mischievous spirits in European mythology.	0.0
As a result, although many mosques will not enforce violations, both men and women when attending a mosque must adhere to these guidelines.	Even though many mosques will not follow violations, both men and women when attending a mosque must get to these rules.	60.73333333
However, the BZÖ differs a bit in comparison to the Freedom Party, as is in favor of a referendum about the Lisbon Treaty but against an EU-Withdrawal.	However, the BZÖ differs a bit in comparison to the Freedom Party, as is in favor of a referendum about the Lisbon Treaty but against an EU-Withdrawal.	100.0
"Aside from this, Cameron has often worked in Christian-themed productions, among them the post-Rapture films Left Behind: The Movie, Left Behind II: Tribulation Force, and Left Behind: World at War, in which he plays Cameron ""Buck"" Williams."	Cameron has often worked in Christian-Themed productions, among them the Post-Rapture films left behind: the movie, left behind II: tribulation force, and left behind: world at war I/O. He has also made many films.	85.47058823529412
He won the presidential election held on 2 March 2008 with 71.25% of the popular vote.	He won the presidential election held on 2 March 2008 with 71.25% of the popular vote.	100.0
There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.	There is general acknowledgment among the mediators, as well as some outside observers, that this agreement represents a step towards peace, but that true peace had yet to be fully realized.	100.0
In the Soviet years, the Bolsheviks demolished two of Rostov's principal landmarks- St Alexander Nevsky cathedral( 1908) and St George cathedral in Nakhichevan( 1783-1807).	, the two Bolsheviks demolished and 1783-1807).	3.4
Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.	Railway Gazette International, a monthly business Journal covers the railway, Metro, light rail, and Tram Industries worldwide.	70.5
In 1990, she was the only female entertainer allowed to perform in Saudi Arabia.	A medical emergency is an injury or illness that is acute and poses an immediate risk to a person's life or long term health.	0.0
The film stars Julie Ledru as Julia, a young woman living in social housing who has a poor relationship with her mother; passionate about the sport of motocross, she tries to gain the opportunity to participate in the sport by posing as a buyer on shopping websites so that she can take bikes out for test rides.	Mostly found in Andhra Pradesh also in Orissa, Tamil Nadu and Karnataka.	0.0
The architecture of Winchester College is a diverse set of architectural styles, reflecting the multiple periods of building from the college's foundation in 1382, through additions in the medieval and Early Modern periods, to a major expansion of accommodation in the Victorian era and then further extensions at the turn of the 20th century and more recently.	A similar disclosure had occurred earlier with RC4.	0.0
Oregano is an indispensable ingredient in Greek cuisine.	Almost all weapons, vehicles, and interactive objects can be placed and moved on maps with Forge.	0.0
The complainant claimed that he had not renounced his Nepali citizenship while being an American citizen, and Nepali law does not allow the provision of dual citizenship.	The complainant claimed that he had not renounced his Nepali citizenship while being an American citizen, and Nepali law does not allow the provision of dual citizenship.	100.0
Others have theorized that Tresca was eliminated by the NKVD as retribution for criticism of the Stalin regime of the Soviet Union.	The winter solstice occurs at the instant when the Sun's position in the sky is at its greatest angular distance on the other side of the equatorial plane from the observer's hemisphere.	0.0
The Creative Gene is an autobiographical book comprising a variety of short stories, essays, and anecdotes encompassing Kojima's life, many of which focus on the various pop culture media Kojima developed an adoration for and how they have impacted him.	"After he explored this region in 1614, Dutch fur traders sailed up the Connecticut River (then known by the Dutch as Versche Rivier - ""Fresh River"") and built a fort at Dutch Point near present-day Hartford, which they called ""House of Hope""."	0.0
Both names became defunct in 2007 when they were merged into the National museum of Scotland.	Both names became obsolete in 2007 when they were merged into the National museum of Scotland.	95.26666666666667
The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.	More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. Additionally, older images have been used to show buildings that have changed or been destroyed.	90.33333333333333
Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.	He also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.	68.2
Therefore, these PDFs can not be distributed without further manipulation if they contain images.	Therefore, these PDFs can not be distributed without further manipulation if they contain images.	100.0
The complainant claimed that he had not renounced his Nepali citizenship while being an American citizen, and Nepali law does not allow the provision of dual citizenship.	The complainant claimed that he had not renounced his Nepali citizenship while being an American citizen, and Nepali law does not allow the provision of dual citizenship.	100.0
Musk stated that Twitter Blue's pricing would be raised to around US$8.00 per-month, and include reduced advertising on the Twitter service, the ability to post longer audio and video files, and verified account status.	Musk stated that Twitter Blue's pricing would be raised to around US$8.00 per-month, and include reduced advertising on the Twitter service, the ability to post longer audio and video files, and verified account status.	100.0
Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.	Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.	100.0
Brighton is a city in Washington County, Iowa, United States.	"In Smithson's will, he stated that should his nephew, Henry James Hungerford, die without heirs, the Smithson estate would go to the government of the United States for creating an ""Establishment for the increase & diffusion of Knowledge among men""."	0.0
A Wikipedia gadget is a JavaScript and / or a CSS snippet that can be enabled simply by checking an option in your Wikipedia preferences.	Many women begin their careers in adulthood.	0.0
It will then dislodge itself and sink back to the river bed in order to digest its food and wait for its next meal.	It will then sink back to the river bed in order to stop its food and wait for its next meal.	50.4
Fives is a British sport believed to derive from the same origins as many racquet sports.	Only smuggling across the Syrian border, and humanitarian aid ameliorated the humanitarian crisis.	0.0
Fives is a British sport believed to derive from the same origins as many Racquet sports.	Fives is a British sport believed to derive from the same origins as many Racquet sports.	100.0
The sentence included a fine of $400, or $100 for each count of fraud, and a three-year supervised release after the prison term.	The sentence included a fine of $ 400, or $ 100 for each count of fraud. He was sentenced to three-year supervised release after the prison term.	80.33333333333333
The wounds inflicted by a club are generally known as bludgeoning or blunt-force trauma injuries.	The wounds inflicted by a club are generally known as bludgeoning or blunt-force trauma injuries.	100.0
In the Soviet years, the Bolsheviks demolished two of Rostov's principal landmarks- St Alexander Nevsky cathedral( 1908) and St George cathedral in Nakhichevan( 1783-1807).	In the Soviet years, the Bolsheviks demolished two of Rostov's principal landmarks- St Alexander Nevsky cathedral( 1908) and St George cathedral in Nakhichevan( 1783-1807).	100.0
The Kindle 2 features 16-level grayscale display, improved battery life, 20 percent faster page-refreshing, a text-to-speech option to read the text aloud, and overall thickness reduced from 0.8 to 0.36 inches (9.1 millimeters).	In 2006, he co-starred in the independent film Manhattan Minute.	0.0
After defeating PSD candidate Viorica Dăncilă by a landslide in 2019, his second term has been marked by the COVID-19 pandemic and by tremendous political instability given the corrupt governments he has endorsed after the 2020 legislative elections, in their composition being also his closest political allies, the social democrats, which he has endorsed at governance even more than Ion Iliescu.	In 2019, Klaus Iohannis defeated PSD candidate Viorica Dăncilă by a large margin. His second term has been marked by the COVID-19 pandemic and considerable political instability. He has backed corrupt governments in the 2020 legislative elections, which include his closest allies - the social democrats, who he has even more strongly supported than Ion Iliescu.	100.0
However, the BZÖ differs a bit in comparison to the Freedom Party, as is in favor of a referendum about the Lisbon Treaty but against an EU-Withdrawal.	The show expanded from a half-hour in length to one hour starting on December 1, 1975.	0.0
Iain Grieve (born 19 February, 1987 in Jwaneng, Botswana) is a rugby union back-rower for Bristol Rugby in the Guinness Premiership.	Iain Grieve (born 19 February, 1987 in Jwaneng, Botswana) is a rugby union back-rower for Bristol Rugby in the Guinness Premiership.	100.0
In the years before his final release in 1474, when he began preparations for the reconquest of Wallachia, Vlad resided with his new wife in a house in the Hungarian capital.	Despite a decrease in convection shortly after forming, the large depression remained well organized, with a wind field 575 miles (930 km) in diameter.	0.0
The Iranian team notably made headlines in their opening match against England after refusing to sing the national anthem in solidarity with the Mahsa Amini protests, with some Iranian supporters cheering against their own team or boycotting their team amidst the ongoing protests as they felt the team was representing the government.	The Iranian team made headlines in their first game against England. They showed support for the Mahsa Amini protests by refusing to sing the national anthem. Some Iranian supporters did not cheer for Iran or boycotted their country’s team because they believed that the team was representing the government.	88.33333333333333
Before Bankman-Fried's wealth eroded in November 2022, Bankman-Fried was a major donor to Democratic Party candidates.	He was initially offered a salary of $50,000 as well as a percentage of ownership of the company.	0.0
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.	He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.	33.5
The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.	Solar thermal power plants can generally be built in a few years because solar plants are built almost entirely with modular, readily available materials.	0.0
He came from a musical family; his mother, LaRue, was an administrative assistant and singer, and his father, Keith Brion, was a band director at Yale.	He came from a musical family; his mother, LaRue, was an administrative assistant and singer, and his father, Keith Brion, was a band director at Yale.	100.0
For example, King Bhumibol was born on Monday, so on his birthday throughout Thailand will be decorated with yellow color.	King Bhumibol was born on a Monday. on his birthday Thailand will be decorated with yellow colors.	28.8125
Representatives of the Professional Hockey Writers' Association vote for the All-Star Team at the end of the regular season.	Representatives of the Professional Hockey Writers' Association vote for the All-Star Team at the end of the regular season.	100.0
After defeating PSD candidate Viorica Dăncilă by a landslide in 2019, his second term has been marked by the COVID-19 pandemic and by tremendous political instability given the corrupt governments he has endorsed after the 2020 legislative elections, in their composition being also his closest political allies, the social democrats, which he has endorsed at governance even more than Ion Iliescu.	After defeating PSD candidate Viorica Dăncilă by a landslide in 2019, his second term has been marked by the COVID-19 pandemic and by tremendous political instability given the corrupt governments he has endorsed after the 2020 legislative elections, in their composition being also his closest political allies, the social democrats, which he has endorsed at governance even more than Ion Iliescu.	100.0
The activists called out to the Russian delegation, stating that the Russians were war criminals who didn't have the right to be present at the conference and didn't deserve respect.	Mattimeo is a fantasy novel by Brian Jacques, published in 1989.	0.0
Heavy rain fell across portions of Britain on October 5, causing localized accumulation of flood waters.	The Saturnian moon Rhea may have a tenuous ring system consisting of three narrow, relatively dense bands within a particulate disk.	0.0
The legs are wide at the top, and narrow at the ankle.	The legs are wide at the top, and narrow at the ankle.	100.0
Origin Irmo was chartered on Christmas Eve in 1890 in response to the opening of the Columbia, Newberry and Laurens Railroad.	Origin Irmo was created on Christmas Eve in 1890 by the opening of the Columbia, Newberry and Laurens railroad.	86.5
The collapsed dome of the main church has been restored entirely.	The collapsed dome of the main church has been restored entirely.	100.0
Bankers from ShoreBank, a community development bank in Chicago, helped Yunus with the official incorporation of the bank under a grant from the Ford Foundation.	Rather than focus solely on mainstream acts, Revolver introduces many acts that are not played on the radio or on MTV.	0.0
In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.	In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.	100.0
"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club."	On November 14th, Ronaldo said in an interview that he felt “betrayed” by ten Hag and others who wanted Ronaldo to leave the club. He also added that the club “doubted” him when he could not attend pre-season practice due to his sick daughter. Finally, he said that he does not respect ten Hag “because he doesn’t show respect for me.”	97.0
James I appointed him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.	James I made him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.	91.73333333
On 3 November 2022, the British Foreign Secretary James Cleverly announced that the UK and Mauritius had decided to begin negotiations on sovereignty over the British Indian Ocean Territory, taking into account the recent international legal proceedings.	Much of the ministry of Jesus occurred on the shores of Lake Galilee.	0.0
Name Arzashkun seems to be the Assyrian form of an Armenian name ending in -ka formed from a proper name Arzash, which recalls the name Arsene, Arsissa, applied by the ancients to part of Lake Van.	Name Arzashkun seems to be the Assyrian form of an Armenian name ending in -ka formed from a proper name Arzash, which recalls the name Arsene, Arsissa, applied by the ancients to part of Lake Van.	100.0
Version 2009.1 provides a USB installer to create a Live USB, where the user's configuration and personal data can be saved if desired.	Over 6,000 navvies were hired for up to two years building, blasting and clearing rubble beneath the South Downs to create Clayton Tunnel.	0.0
"Plot Captain Caleb Holt (Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, ""Never leave your partner behind""."	Captain Caleb Holt (Kirk Cameron) is a Georgia firefighter and firmly believes in never leaving your partner behind.	80.11764705882354
"Pauline returned in the Game Boy remake of Donkey Kong in 1994, and later Mario vs. Donkey Kong 2: March of the Minis in 2006, although the character is now described as ""Mario's friend""."	"Pauline returned in the Game Boy remake of Donkey Kong in 1994, and later Mario vs. Donkey Kong 2: March of the Minis in 2006, although the character is now described as ""Mario's friend""."	100.0
Johan was also the original Bassist of the Swedish power metal band Hammerfall, but quit before the band ever released a studio album.	Johan was also the first person to play the Swedish power metal band Hammerfall. The band quit before they released a studio album.	38.6
